Date,Symbol,Previous 10D $ Volume,Prediction,Open,High,Low,Close,Volume
2008-09-08 00:00:00,WKC,7420504.2,L,14.13,14.13,13.32,13.61,917400
2008-09-08 00:00:00,WIRE,7389027.3,L,18.47,18.69,17.51,17.89,243700
2008-09-08 00:00:00,THS,7386470.9,L,29.87,29.87,29.14,29.35,328900
2008-09-08 00:00:00,MSA,7275652.0,L,36.25,36.71,35.25,36.0,255700
2008-09-08 00:00:00,AKR,7275455.5,L,24.19,24.77,24.17,24.55,463600
2008-09-08 00:00:00,AXL,7223983.5,L,6.29,6.33,5.75,6.31,1480600
2008-09-08 00:00:00,CGRN,7219190.6,L,444.0,444.0,392.0,392.0,16807
2008-09-08 00:00:00,ALGN,7160329.6,L,13.32,13.36,12.9,13.3,784500
2008-09-08 00:00:00,KOF,7122787.6,L,61.26,61.34,57.75,59.4,219200
2008-09-08 00:00:00,MOG-A,7081787.6,L,46.1,46.71,44.97,45.9,183500
2008-09-08 00:00:00,SSP,7061033.38,L,6.26,6.46,6.15,6.42,672706
2008-09-08 00:00:00,WLK,7017098.4,L,9.45,9.48,9.3,9.45,661400
2008-09-08 00:00:00,RLI,6991566.4,L,28.66,29.04,28.15,28.7,350200
2008-09-08 00:00:00,EZPW,6948890.7,L,16.14,17.16,16.14,17.11,924900
2008-09-08 00:00:00,NSIT,6869376.0,L,16.4,16.82,16.16,16.77,581200
2008-09-08 00:00:00,BOKF,6858301.5,L,47.73,48.51,46.79,48.51,246200
2008-09-08 00:00:00,SCHL,6842090.0,L,26.59,27.32,26.45,27.29,256300
2008-09-08 00:00:00,BOOM,6839803.5,L,27.73,28.2,26.07,26.71,210400
2008-09-08 00:00:00,WIT,6821685.36,L,4.11,4.19,4.06,4.15,2395203
2008-09-08 00:00:00,CNS,6802841.6,L,29.41,29.96,27.9,29.1,412300
2008-09-08 00:00:00,SBGI,6794970.5,L,6.79,7.04,6.65,6.9,539900
2008-09-08 00:00:00,MMS,6782474.4,L,9.28,9.36,9.19,9.32,668800
2008-09-08 00:00:00,SSD,6772999.1,L,27.17,28.22,26.62,27.87,348000
2008-09-08 00:00:00,EEFT,6746971.1,L,19.31,20.36,18.69,19.09,579300
2008-09-08 00:00:00,USNA,6677556.4,L,18.18,20.25,17.95,20.01,1056600
2008-09-08 00:00:00,CRMT,6580421.9,L,21.82,22.51,21.61,22.45,1148700
2008-09-08 00:00:00,FIX,6470500.5,L,15.11,15.14,14.76,15.13,427400
2008-09-08 00:00:00,CNK,6452724.5,L,15.28,16.3,14.76,14.89,351600
2008-09-08 00:00:00,NTGR,6430222.29,L,10.07,10.18,9.85,10.04,733782
2008-09-08 00:00:00,HNI,6420790.1,L,25.49,25.99,24.37,25.15,318800
2008-09-08 00:00:00,DIN,6411800.6,L,23.83,24.43,22.79,23.97,274900
2008-09-08 00:00:00,NR,6234940.2,L,7.79,7.83,7.05,7.16,764900
2008-09-08 00:00:00,ENTG,6226931.4,L,6.1,6.3,5.77,6.01,1275500
2008-09-08 00:00:00,FNB,6163898.0,L,13.0,15.14,12.87,13.43,1175600
2008-09-08 00:00:00,MTRN,6143100.8,L,27.07,27.48,25.97,26.46,167500
2008-09-08 00:00:00,FWRD,6131474.6,L,33.94,34.18,33.3,34.11,127600
2008-09-08 00:00:00,NICE,6050552.4,L,30.22,30.75,29.93,30.5,443900
2008-09-08 00:00:00,KFY,6048526.8,L,18.33,18.33,17.07,17.42,615000
2008-09-08 00:00:00,AIN,6043283.1,L,30.82,31.12,30.36,30.75,338200
2008-09-08 00:00:00,RICK,6037401.2,L,14.08,14.09,13.32,14.04,378900
2008-09-08 00:00:00,FTK,5977607.4,L,13.35,13.48,12.24,12.42,417400
2008-09-08 00:00:00,THO,5956651.8,L,24.87,25.76,23.89,24.73,534600
2008-09-08 00:00:00,ESE,5903888.5,L,46.46,47.03,45.82,47.01,113400
2008-09-08 00:00:00,TREX,5896495.2,L,2.53,2.65,2.46,2.6,2689600
2008-09-08 00:00:00,MLI,5833961.4,L,13.93,13.98,13.64,13.86,432800
2008-09-08 00:00:00,LTC,5833910.4,L,28.57,28.57,27.81,28.49,245200
2008-09-08 00:00:00,FSS,5787827.0,L,15.83,15.86,15.06,15.31,957900
2008-09-08 00:00:00,LSI,5748597.45,L,27.69,28.43,27.45,27.83,347700
2008-09-08 00:00:00,CVI,5730602.2,L,14.15,14.29,13.78,14.07,306800
2008-09-08 00:00:00,NTCT,5657832.4,L,13.99,14.6,13.34,13.62,568300
2008-09-08 00:00:00,TISI,5646596.9,L,389.6,390.0,370.0,376.7,13190
2008-09-08 00:00:00,NGG,5639407.21,L,69.32,69.32,66.34,67.04,84272
2008-09-08 00:00:00,FBP,5635367.61,L,151.65,158.25,145.95,148.65,91627
2008-09-08 00:00:00,CRH,5603806.8,L,26.97,27.62,26.64,27.02,99200
2008-09-08 00:00:00,CCOI,5556745.3,L,8.52,8.52,7.74,7.95,1072300
2008-09-08 00:00:00,SHOO,5527056.51,L,5.35,5.41,5.14,5.24,2817788
2008-09-08 00:00:00,MOH,5517504.15,L,21.9,22.17,21.41,21.55,211800
2008-09-08 00:00:00,NWG,5478394.1,L,93.36,94.41,89.99,92.72,207519
2008-09-08 00:00:00,SCSC,5417687.8,L,31.57,32.23,31.12,31.45,253900
2008-09-08 00:00:00,OSPN,5390746.4,L,13.17,13.41,12.81,12.94,343900
2008-09-08 00:00:00,FCF,5354575.2,L,12.35,13.75,11.95,12.59,1297400
2008-09-08 00:00:00,FELE,5347868.2,L,21.17,21.78,20.9,21.5,315600
2008-09-08 00:00:00,HEI,5324237.32,L,7.16,7.36,6.99,7.36,892639
2008-09-08 00:00:00,AHT,5308279.84,L,304.35,308.73,282.43,291.2,30931
2008-09-08 00:00:00,TILE,5218362.1,L,13.04,13.49,12.56,12.63,727100
2008-09-08 00:00:00,AEIS,5195506.4,L,15.06,15.19,14.52,14.76,355300
2008-09-08 00:00:00,ITGR,5156320.3,L,25.21,25.74,24.58,25.44,338100
2008-09-08 00:00:00,ELP,5152837.8,L,7.86,7.88,7.43,7.5,766400
2008-09-08 00:00:00,GIFI,5013453.2,L,37.76,37.94,35.61,35.72,82400
2008-09-08 00:00:00,EXEL,4985383.5,L,5.84,6.05,5.73,6.02,1220400
2008-09-08 00:00:00,CGNX,4933745.6,L,4.97,5.04,4.85,4.99,769200
2008-09-08 00:00:00,SCU,4880311.6,L,174.9,176.4,167.3,172.9,61760
2008-09-08 00:00:00,AWR,4743570.4,L,18.98,19.25,18.79,18.89,281000
2008-09-08 00:00:00,MRTN,4724019.75,H,5.36,5.95,5.36,5.66,693750
2008-09-08 00:00:00,WPP,4657505.5,L,48.68,49.27,46.41,47.85,66300
2008-09-08 00:00:00,BRKL,4626278.0,L,10.98,11.94,10.77,11.2,1056600
2008-09-08 00:00:00,FMS,4588098.6,L,26.15,26.17,25.74,26.0,165400
2008-09-08 00:00:00,MOV,4585790.7,L,22.95,23.24,22.58,23.17,209600
2008-09-08 00:00:00,DPZ,4582540.0,L,13.52,13.8,13.4,13.5,608800
2008-09-08 00:00:00,LFUS,4568940.1,L,33.41,34.03,33.02,33.64,90700
2008-09-08 00:00:00,MWA,4528984.9,L,10.92,11.2,10.72,10.9,808900
2008-09-08 00:00:00,TTMI,4475029.7,L,10.81,11.06,10.56,10.89,455000
2008-09-08 00:00:00,CTRN,4417441.2,L,22.39,22.57,21.45,22.24,308000
2008-09-08 00:00:00,LEN-B,4394423.98,L,12.7,15.04,11.92,12.73,240720
2008-09-08 00:00:00,ACIW,4389885.9,L,6.26,6.32,5.73,6.26,742500
2008-09-08 00:00:00,HMN,4352386.9,L,15.61,15.7,15.37,15.7,316000
2008-09-08 00:00:00,VVI,4337394.15,L,26.85,27.0,26.03,26.72,238430
2008-09-08 00:00:00,RBC,4258709.6,L,37.82,38.68,36.47,37.47,129400
2008-09-08 00:00:00,SCOR,4224035.3,L,19.95,20.21,19.56,19.83,217500
2008-09-08 00:00:00,OXM,4199443.1,L,25.06,25.63,24.06,24.26,342900
2008-09-08 00:00:00,MTZ,4153521.5,L,13.26,13.38,12.68,13.04,481400
2008-09-08 00:00:00,MPW,4149112.3,L,11.31,11.31,10.89,11.06,470700
2008-09-08 00:00:00,RAD,4148798.1,L,22.8,23.0,21.4,22.0,272010
2008-09-08 00:00:00,SNX,4114015.2,L,11.32,11.44,11.09,11.31,481600
2008-09-08 00:00:00,NUS,4096741.1,L,16.92,17.06,16.65,17.06,422200
2008-09-08 00:00:00,CATO,4060875.4,L,18.47,18.47,17.77,18.45,282000
2008-09-08 00:00:00,OSTK,4060584.2,L,20.04,20.31,18.61,20.28,286800
2008-09-08 00:00:00,ROG,3980376.3,L,39.16,39.26,37.65,38.21,115700
2008-09-08 00:00:00,HLIO,3965941.65,L,20.24,20.93,19.79,20.79,266700
2008-09-08 00:00:00,MOD,3925615.2,L,17.01,17.1,16.48,17.01,309000
2008-09-08 00:00:00,LCII,3905038.2,L,17.57,19.14,17.57,18.16,512200
2008-09-08 00:00:00,NNI,3896993.6,L,15.81,16.05,14.5,15.5,629700
2008-09-08 00:00:00,HHS,3888896.0,L,121.8,124.4,121.5,122.8,69860
2008-09-08 00:00:00,UHAL,3874784.0,L,4.37,4.46,4.28,4.45,793000
2008-09-08 00:00:00,MMP,3859084.4,L,18.51,18.58,18.0,18.06,146200
2008-09-08 00:00:00,PETS,3857537.9,L,15.5,15.99,15.48,15.9,554100
2008-09-08 00:00:00,CCO,3851891.7,L,16.92,17.19,16.26,16.62,204200
2008-09-08 00:00:00,GLNG,3836891.3,L,14.82,14.95,14.37,14.65,247500
2008-09-08 00:00:00,SAH,3804232.5,L,11.69,12.05,11.55,11.95,595300
2008-09-08 00:00:00,AVNT,3779120.0,L,7.97,8.11,7.84,8.04,546200
2008-09-08 00:00:00,OFG,3756693.3,L,18.78,18.85,18.07,18.49,259600
2008-09-08 00:00:00,SRL,3709319.4,L,123.15,123.45,116.85,117.9,36560
2008-09-08 00:00:00,DHT,3694162.39,L,109.56,109.92,106.68,107.88,23558
2008-09-08 00:00:00,WGO,3655336.1,L,12.07,12.3,11.83,12.21,539000
2008-09-08 00:00:00,GOGL,3643882.5,L,148.9,149.8,146.0,147.45,29660
2008-09-08 00:00:00,NMR,3606185.0,L,13.88,14.1,13.37,13.6,383800
2008-09-08 00:00:00,NKTR,3556770.5,L,3.79,3.83,3.6,3.81,551000
2008-09-08 00:00:00,EBS,3554366.2,L,13.93,14.13,13.14,13.73,200400
2008-09-08 00:00:00,OZK,3554329.6,L,6.56,6.8,6.38,6.78,1093600
2008-09-08 00:00:00,NBTB,3532617.3,L,25.93,26.59,25.45,26.54,188600
2008-09-08 00:00:00,FOR,3515745.7,L,19.74,20.27,19.66,20.24,309900
2008-09-08 00:00:00,EXPO,3507271.6,L,7.67,7.96,7.49,7.76,521600
2008-09-08 00:00:00,HEES,3496140.0,L,14.7,14.87,13.85,14.47,204700
2008-09-08 00:00:00,GLT,3486918.2,L,14.56,14.56,14.2,14.39,149700
2008-09-08 00:00:00,ICUI,3479527.7,L,31.25,32.16,31.11,31.75,207800
2008-09-08 00:00:00,NCMI,3478371.4,L,11.27,11.51,10.73,10.92,222200
2008-09-08 00:00:00,FFBC,3442600.5,L,12.83,13.11,12.45,12.69,210200
2008-09-08 00:00:00,KLIC,3417623.0,L,5.15,5.27,4.97,5.08,543500
2008-09-08 00:00:00,ABG,3400213.2,L,13.34,13.59,13.13,13.47,371000
2008-09-08 00:00:00,EIG,3394971.1,L,18.49,18.6,18.05,18.56,142400
2008-09-08 00:00:00,UTSI,3388075.42,L,38.76,39.6,35.88,37.08,96208
2008-09-08 00:00:00,CRD-B,3381109.5,L,15.97,15.97,13.93,15.33,318600
2008-09-08 00:00:00,HURC,3374485.2,L,32.45,32.46,30.26,31.0,68800
2008-09-08 00:00:00,INDB,3329701.9,L,29.26,30.49,27.73,29.94,147400
2008-09-08 00:00:00,STCN,3323305.08,L,103.79,104.35,100.05,102.67,29796
2008-09-08 00:00:00,RBCAA,3268799.4,L,31.98,32.37,30.87,31.9,118200
2008-09-08 00:00:00,GRC,3266652.8,L,25.8,26.39,24.96,25.11,358125
2008-09-08 00:00:00,NGS,3240647.6,L,20.47,20.47,18.5,19.2,244000
2008-09-08 00:00:00,UTI,3239821.4,L,17.99,18.29,17.7,18.2,217300
2008-09-08 00:00:00,SSYS,3160283.8,L,16.3,16.3,15.9,16.17,158100
2008-09-08 00:00:00,SMFG,3112676.8,L,12.12,12.58,12.0,12.12,265600
2008-09-08 00:00:00,AGNC,3112053.5,L,20.05,20.25,18.78,20.0,881500
2008-09-08 00:00:00,TCBI,3103142.4,L,16.43,16.83,15.96,16.54,630300
2008-09-08 00:00:00,MHO,3053411.8,L,19.63,19.78,18.15,19.48,246300
2008-09-08 00:00:00,BJRI,3040685.2,L,12.14,12.59,11.9,12.05,346000
2008-09-08 00:00:00,TYL,2992773.6,L,15.87,16.02,15.82,15.95,156800
2008-09-08 00:00:00,ACLS,2986260.7,L,18.24,18.4,17.52,17.84,126575
2008-09-08 00:00:00,SGMO,2973098.5,L,9.77,9.85,9.45,9.55,257500
2008-09-08 00:00:00,PBH,2953112.1,L,9.33,9.42,9.16,9.39,212800
2008-09-08 00:00:00,CMCO,2946796.1,L,24.81,25.57,24.32,24.59,193200
2008-09-08 00:00:00,BAK,2935144.0,L,13.27,13.44,12.25,12.44,293700
2008-09-08 00:00:00,MFG,2934537.0,L,8.53,8.73,8.22,8.39,926200
2008-09-08 00:00:00,STC,2921704.1,H,18.95,21.92,18.95,21.57,263900
2008-09-08 00:00:00,ROL,2918392.38,L,3.47,3.54,3.43,3.51,1011994
2008-09-08 00:00:00,KELYA,2891366.3,L,19.04,19.46,18.53,19.04,353800
2008-09-08 00:00:00,WSBC,2883894.8,L,26.52,27.0,26.11,26.99,154300
2008-09-08 00:00:00,OCN,2836538.12,L,108.45,110.1,106.05,108.75,32802
2008-09-08 00:00:00,TNK,2786110.33,L,144.0,147.76,141.84,143.92,19413
2008-09-08 00:00:00,SBLK,2778213.15,L,721.5,725.25,681.0,686.25,2840
2008-09-08 00:00:00,SBR,2762138.9,L,63.68,65.43,62.54,63.3,63100
2008-09-08 00:00:00,UGP,2754099.2,L,4.16,4.2,3.92,3.94,891200
2008-09-08 00:00:00,POWL,2746156.5,L,42.27,42.46,41.37,42.2,150000
2008-09-08 00:00:00,MEI,2723016.3,L,11.55,11.64,11.0,11.26,218100
2008-09-08 00:00:00,MCHX,2689549.3,L,11.44,11.68,11.34,11.65,211000
2008-09-08 00:00:00,DAN,2668141.1,L,6.82,7.0,6.47,6.49,475200
2008-09-08 00:00:00,OLED,2668019.6,L,13.11,13.21,12.81,13.19,175800
2008-09-08 00:00:00,UEIC,2647854.1,L,26.35,26.98,25.91,26.97,65000
2008-09-08 00:00:00,EHTH,2622902.3,L,15.3,15.36,14.62,14.9,321000
2008-09-08 00:00:00,JJSF,2562791.9,L,34.49,34.6,33.58,34.0,75000
2008-09-08 00:00:00,BFS,2531190.7,L,46.99,47.99,46.46,47.96,57600
2008-09-08 00:00:00,PRO,2515223.3,L,9.61,9.82,9.26,9.39,328100
2008-09-08 00:00:00,SAIA,2471312.7,L,12.39,12.64,11.7,11.81,158400
2008-09-08 00:00:00,OSIS,2454831.7,L,23.56,24.34,23.51,24.28,126200
2008-09-08 00:00:00,SRI,2439387.9,L,12.39,12.39,11.72,12.1,271300
2008-09-08 00:00:00,CRNT,2395323.9,L,9.34,9.51,9.1,9.31,244100
2008-09-08 00:00:00,NHI,2375567.5,L,33.8,33.8,32.71,33.1,81400
2008-09-08 00:00:00,GIII,2330914.4,L,9.35,9.35,8.74,9.04,290600
2008-09-08 00:00:00,CHDN,2311093.8,L,7.78,7.84,7.61,7.83,211200
2008-09-08 00:00:00,BMA,2310662.3,L,20.14,20.48,19.77,20.06,109700
2008-09-08 00:00:00,AJRD,2285629.3,L,8.57,8.77,8.47,8.73,472900
2008-09-08 00:00:00,SAVA,2252448.61,L,64.47,67.9,61.25,62.37,27971
2008-09-08 00:00:00,ACCO,2215293.4,L,9.11,9.36,8.95,9.29,333800
2008-09-08 00:00:00,PSMT,2194252.0,L,21.54,21.73,20.42,20.97,137600
2008-09-08 00:00:00,WDFC,2189545.1,L,35.45,36.4,34.74,36.31,69500
2008-09-08 00:00:00,GERN,2162183.53,L,4.32,4.34,4.05,4.18,401828
2008-09-08 00:00:00,DK,2151894.0,L,8.7,8.9,8.48,8.59,421200
2008-09-08 00:00:00,PUK,2142473.8,L,18.83,19.42,18.63,19.29,221768
2008-09-08 00:00:00,FARO,2136454.3,L,23.71,24.14,23.39,23.81,125400
2008-09-08 00:00:00,ABR,2109728.5,L,9.86,9.86,9.25,9.54,324700
2008-09-08 00:00:00,MYE,2100444.9,L,12.85,13.41,12.76,13.25,150700
2008-09-08 00:00:00,SMSI,2096893.7,L,30.16,30.8,28.88,30.08,56575
2008-09-08 00:00:00,HTH,2086843.1,L,10.56,10.56,10.17,10.24,216200
2008-09-08 00:00:00,IOSP,2058993.6,L,15.14,15.19,14.5,14.87,90500
2008-09-08 00:00:00,MCS,2055770.0,L,18.26,19.0,18.22,18.87,139800
2008-09-08 00:00:00,CCRN,2027079.7,L,15.74,15.96,15.2,15.82,193300
2008-09-08 00:00:00,NOG,1991990.3,L,65.4,65.5,59.9,61.1,18550
2008-09-08 00:00:00,BCPC,1981202.7,L,18.21,18.57,17.99,18.38,161700
2008-09-08 00:00:00,ECPG,1966475.4,L,13.25,13.93,13.25,13.92,145000
2008-09-08 00:00:00,RUSHA,1963450.35,L,8.85,9.04,8.56,9.0,251850
2008-09-08 00:00:00,EVR,1918170.4,L,13.81,14.06,12.8,12.91,192400
2008-09-08 00:00:00,TRTN,1909619.6,L,24.94,25.11,24.43,24.74,92800
2008-09-08 00:00:00,ENSG,1894154.4,L,8.33,8.38,8.13,8.35,277854
2008-09-08 00:00:00,DGII,1894000.6,L,11.75,11.98,11.56,11.87,170600
2008-09-08 00:00:00,BGCP,1877073.17,L,3.91,3.99,3.58,3.6,803891
2008-09-08 00:00:00,PKE,1854754.2,L,28.22,28.31,27.56,28.02,102600
2008-09-08 00:00:00,MED,1847806.1,H,7.98,8.87,7.98,8.84,123800
2008-09-08 00:00:00,AVTA,1844102.8,L,11.22,11.3,11.03,11.11,176900
2008-09-08 00:00:00,IMMR,1836770.2,L,6.31,6.46,6.06,6.4,510000
2008-09-08 00:00:00,TRC,1810695.07,L,32.72,33.25,32.12,32.96,66264
2008-09-08 00:00:00,COLB,1778614.7,L,14.79,15.25,13.6,15.18,224900
2008-09-08 00:00:00,PRFT,1769282.2,L,7.69,7.89,7.22,7.43,268000
2008-09-08 00:00:00,TEO,1744936.6,L,13.86,13.87,13.1,13.19,184700
2008-09-08 00:00:00,THRM,1726551.9,L,7.93,8.15,7.74,8.04,197100
2008-09-08 00:00:00,HT,1724084.7,L,31.4,31.6,29.96,31.36,45125
2008-09-08 00:00:00,DCO,1719744.4,L,26.57,26.57,24.09,24.85,143900
2008-09-08 00:00:00,GBX,1695020.8,L,20.6,20.81,19.86,20.2,146300
2008-09-08 00:00:00,KAI,1650046.4,L,24.95,24.95,24.4,24.72,67600
2008-09-08 00:00:00,HAFC,1626010.22,L,44.48,44.64,42.72,44.48,48163
2008-09-08 00:00:00,HALO,1558313.3,L,7.75,7.9,7.33,7.58,230200
